date,ticker,trade_grade,cap,Day,Setup,run_points,run_pct,absolute_val_run_pct,run_duration,price_over_time,absolute_val_price_over_time,reversal_pts,reversal_pct,absolute_val_reversal_pct,reversal_duration,short_long,exhaustion_gap,gap_pct,bounce_open_high_pct,bounce_open_close_pct,bounce_open_low_pct,bounce_open_to_day_after_open_pct,consecutive_down_days,pct_off_30d_high,pct_off_52wk_high,selloff_total_pct,prior_day_close_vs_low_pct,lower_band_distance,closed_outside_lower_band,upper_band_distance,bollinger_width,bb_position,days_since_upper_bb,upper_bb_to_lower_bb_days,avg_daily_vol,vol_on_breakout_day,premarket_vol,vol_in_first_5_min,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_one_day_before,vol_two_day_before,vol_three_day_before,percent_of_premarket_vol,percent_of_vol_in_first_5_min,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_two_day_before,percent_of_vol_three_day_before,vol_trend_3d,vol_trend_direction,down_day_vol_ratio,rvol_score,vol_ratio_5min_to_pm,pct_change_120,pct_change_90,pct_change_30,pct_change_15,pct_change_3,pct_from_10mav,pct_from_20mav,pct_from_50mav,pct_from_200mav,atr_distance_from_50mav,day_of_range_pct,one_day_before_range_pct,two_day_before_range_pct,three_day_before_range_pct,atr_pct,atr_pct_move,near_52wk_low,breaks_52wk_low,close_at_highs,close_above_prior_close,close_green_red,hit_prior_day_hilo,time_of_low_price,time_of_low_bucket,high_to_low_duration_min,gap_from_pm_low,bounce_duration,time_of_bounce,spy_open_close_pct,move_together,spy_5day_return,uvxy_close,pct_from_9ema,setup_profile,criteria_score,criteria_grade,recommendation,is_true_a,failed_criteria,cap_used,pnl
1/19/2024,MARA,B,Medium,6.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.005600498,0.031289111,0.009386733,-0.085106383,-0.028785982,7,-0.4894568690095847,-0.4894568690095847,-0.3814472671285604,0.0502283105022829,0.0092622243857287,False,-0.4858419028644589,0.6499901836097112,0.0096186789875056,,,112777361.4,109371908.0,1919841.0,2726435.0,4961995.0,6813210.0,12261207.0,91998273.0,76361061.0,106408843.0,0.017023284,0.024175375,0.043998148,0.060412923,0.108720464,0.96980375,0.822416056,0.692424281,0.974796322,1.035030613,2.0,0.937528041,0.96980375,1.420135834,0.744541485,0.826285714,-0.276923077,-0.391701561,-0.101237345,-0.215536938,-0.292605192,-0.039733363,0.298128426,-0.191242195,0.52164611,0.594544386,0.354411576,0.480540331,0.137573843,0.068230509,False,False,False,True,True,True,2024-01-19 12:10:00-05:00,4.0,-151.0,0.001880878,0 days 00:18:00,2024-01-19 14:23:00-05:00,0.010007328,False,0.000293902,206.25,-0.151825801,GapFade_strongstock,5,C,NO-GO,False,"gap_pct, prior_day_range_atr, bounce_pct",Medium,0.9386732999999999
4/11/2024,GL,A,Medium,1.0,IntradayCapitch_strongstock,59.63,-60.49,60.49,5.5,-10.99818182,10.99818182,,,,,,,-0.061469551,0.001015435,-0.500710804,-0.604488221,-0.393277823,9,-0.2376528874438767,-0.2539393939393939,-0.1000857632933103,0.112214924584971,-0.0061026404327899,True,-0.1403529163997564,0.1448578980254189,-0.0390771416484809,,,2966708.682,36138172.0,110990.0,387811.0,805311.0,1142785.0,3046268.0,1784058.0,1309081.0,1701938.0,0.03741183,0.130720958,0.271449302,0.385202972,1.026817368,12.18123378,1.271198768,0.973077055,1.288268045,21.49169006156511,2.0,,10.0,3.494107577,-0.20484457,-0.180698835,-0.208041817,-0.155403087,-0.086879926,-0.053171463,-0.106437943,-0.172406151,-0.152540187,-3.015345762,9.687798903,1.312099428,0.746570811,1.107656242,0.02269203,-22.06549149,True,True,False,False,False,True,2024-04-11 15:04:00-04:00,4.0,334.0,0.064648649,,,0.004498914,False,0.002046504,172.25,0.010153803,GapFade_strongstock,6,B,CAUTION,False,"selloff_total_pct, bounce_pct",Medium,-50.0710804
8/5/2024,TSM,A,Large,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.153748894,0.120573734,0.105259226,-0.002166443,0.12386075,2,-0.3081097844627073,-0.3081097844627073,-0.0961399276236429,0.4261119081779075,0.0287170585889447,False,-0.2381151996705968,0.2980363914295582,0.0819956724565314,,,23043273.57,30150535.0,1604414.0,2839417.0,4173185.0,5359062.0,8051709.0,30695265.0,21095641.0,19860383.0,0.069626132,0.123221078,0.18110209,0.232565134,0.349416891,1.308431066,1.356050695,0.973510444,0.93664062,1.570621674,3.0,0.963810175,1.308431066,1.769753318,-0.062539394,-0.051378357,-0.282751969,-0.209565988,-0.153748894,-0.055522674,-0.113750166,-0.11077281,0.138337185,-1.926111577,1.69358621,1.275106225,1.277304437,1.468472534,0.038002201,2.769819186,False,False,True,False,True,True,2024-08-05 09:30:00-04:00,1.0,-177.0,0.021832061,0 days 02:35:00,2024-08-05 09:52:00-04:00,0.011218826,False,-0.002626552,143.95,-0.050089568,GapFade_strongstock,8,A+,GO,True,PERFECT,Large,10.5259226
8/5/2024,COIN,A,Medium,6.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.238101956,0.221406086,0.16949571,-0.005431763,0.185050306,5,-0.4055769583562649,-0.42849583744885,-0.1584407030831927,0.2540173394444751,0.0272376897432487,False,-0.2369956992331147,0.2951929296453041,0.0786519618037822,,,8831123.571,17994771.0,2295532.0,1413691.0,2456826.0,3062188.0,4929988.0,10033429.0,8920020.0,4771650.0,0.259936573,0.160080537,0.27820084,0.346749536,0.558251502,2.03765363,1.203633907,1.069328441,0.592178842,3.926240609,3.0,0.397378846,2.03765363,0.615844606,-0.369586365,-0.244144817,-0.265460646,-0.388987366,-0.238101956,-0.127016689,-0.146794984,-0.152440738,0.063559333,-1.77642648,2.161735492,1.093223143,1.019883419,0.557320849,0.06209638,2.729558612,False,False,False,False,True,True,2024-08-05 09:30:00-04:00,1.0,-179.0,0.003157895,0 days 02:29:00,2024-08-05 10:00:00-04:00,0.011218826,False,-0.002626552,143.95,-0.09363168,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,16.949571
8/5/2024,ARM,A,Large,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.18936713,0.152284264,0.121319797,-0.018680203,0.172893401,2,-0.4781456953642384,-0.4781456953642384,-0.2130817784559893,0.6840579710144934,-0.0334490710021134,True,-0.437915215602739,0.5291857844957628,-0.0464840237273162,,,11144930.62,15344765.0,1661173.0,1437816.0,1931376.0,2380372.0,3240268.0,14669989.0,31205165.0,16512997.0,0.149051892,0.129010763,0.173296368,0.213583384,0.290739181,1.376838091,1.342846307,2.862172581,1.707313056,0.941838844,1.0,1.197838197,1.376838091,0.865542602,-0.237911025,-0.086270872,-0.466702761,-0.397737695,-0.18936713,-0.184333453,-0.271943526,-0.250277761,0.064718466,-2.787302822,1.238820871,0.983725533,2.067621321,1.096527995,0.063318901,1.916012347,False,False,False,False,True,True,2024-08-05 09:30:00-04:00,1.0,-300.0,0.022845275,,,0.011218826,False,-0.002626552,143.95,-0.144965336,GapFade_strongstock,7,A,GO,True,prior_day_range_atr,Large,12.131979699999999
8/5/2024,SOXL,A,ETF,3.0,3DGapFade_strongstock,,,,,,,,,,,,YES,-0.328,0.281887755,0.18579932,-0.00085034,0.215986395,2,-0.6643835616438357,-0.6643835616438357,-0.3390403243973868,0.3478260869565216,0.076957041040922,False,-0.6067739604618625,0.9301304178163772,0.0442593832904802,,,91715841.9,219062475.0,28330016.0,10184802.0,18547281.0,24619130.0,42155146.0,198233860.0,163864389.0,96880504.0,0.308889014,0.111047359,0.202225489,0.268428327,0.459627749,2.388491131,2.323973822,2.119641368,1.362087006,2.271274384,3.0,0.990134668,2.388491131,0.359505692,-0.465454545,-0.417244797,-0.634271497,-0.555639524,-0.328,-0.228505629,-0.386040829,-0.430045937,-0.218066173,-3.422093188,1.000348134,1.069754594,1.772878128,1.2948375,0.089941525,2.065779058,False,False,False,False,True,True,2024-08-05 09:30:00-04:00,1.0,-178.0,0.089898054,0 days 02:50:00,2024-08-05 09:38:00-04:00,0.011218826,False,-0.002626552,143.95,-0.201379869,GapFade_strongstock,8,A+,GO,True,PERFECT,ETF,18.579932
8/20/2025,PLTR,A,Medium,5.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.034548336,0.027314511,0.024359816,-0.065397242,0.031976362,5,-0.1984210526315789,-0.1984210526315789,-0.156281756431513,0.0551948051948048,0.0976719204352643,False,-0.1881644377364802,0.2993822865441307,0.2774088606190438,,,70862561.96,215571671.0,10245418.0,11124487.0,15764480.0,19629416.0,38398968.0,137922722.0,62656597.0,60288736.0,0.144581535,0.156986802,0.222465567,0.277006863,0.541879477,3.042109473,2.098403681,1.021707915,0.997395594,3.65468533,4.0,0.356660369,3.042109473,1.085801184,0.620385147,0.245400278,0.003359905,-0.12102499,-0.124863529,-0.115625495,-0.07465017,0.024889231,0.487347894,0.430327706,1.745275807,2.13431918,0.926467135,1.101616274,0.036863563,0.660810133,False,False,True,False,True,True,2025-08-20 10:54:00-04:00,2.0,-285.0,0.010281924,,,-0.002017516,True,-0.007877312,66.95,-0.079550818,GapFade_strongstock,6,B,CAUTION,False,"pct_off_30d_high, pct_off_52wk_high",Medium,2.4359816
1/13/2025,ETHE,B,ETF,4.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.066593487,0.018228146,0.014896119,-0.044296354,0.054880439,3,-0.2612221256878076,-0.2968577728776185,-0.1155339805825242,0.5277777777777756,0.0679665378846917,False,-0.197505556294589,0.2838573985687737,0.2054557530010072,,,3914236.889,4119065.0,266605.0,1157253.0,1672761.0,1868558.0,2041959.0,2487793.0,3877565.0,7065461.0,0.068111616,0.295652265,0.427353031,0.477374787,0.521674865,1.052329002,0.659463103,0.977914706,1.708844994,0.585476022,1.0,1.332918397,1.052329002,4.340702537,0.327954191,0.167505721,-0.249485143,-0.103339192,-0.066593487,-0.08409732,-0.119670575,-0.077782275,0.00248663,-1.45840129,1.963795784,0.711840947,0.969105892,1.750732096,0.043062853,0.345915751,False,False,True,False,True,True,2025-01-13 09:35:00-05:00,1.0,-377.0,0.004287216,,,0.009760842,False,-0.019359743,115.5,-0.075007258,GapFade_strongstock,5,C,NO-GO,False,"prior_day_range_atr, pct_change_3, bounce_pct",ETF,1.4896118999999999
8/16/2021,MRNA,B,Medium,5.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.031040826,0.000790993,-0.014264244,-0.079811216,-0.048171487,1,-0.2376329172445677,-0.2376329172445677,-0.0041898727709367,0.1394380853277811,0.4265243499230831,False,-0.1679909177103254,0.5264613391628593,0.596910041295233,4.0,,29623941.71,23238834.0,669519.0,1877452.0,2971114.0,3953688.0,5555005.0,16529317.0,34338549.0,53632157.0,0.022600605,0.063376171,0.100294351,0.13346259,0.187517416,0.784461238,0.552358164,1.101710538,1.775428547,0.4400869799064766,1.0,,0.784461238,2.804180315,1.342474214,1.377421175,0.209445454,0.094226941,-0.031040826,-0.078078093,0.015239152,0.325591491,1.133435405,2.393375732,1.046894423,0.506584297,0.751912874,2.191372422,0.092942163,-0.153474419,False,False,True,False,False,True,2021-08-16 10:21:00-04:00,2.0,51.0,0.0018226,,,0.005488943,False,0.005921038,5737.5,-0.039809611,GapFade_strongstock,3,F,NO-GO,False,"selloff_total_pct, consecutive_down_days, prior_day_range_atr, pct_change_3, bounce_pct",Medium,-1.4264244000000001
5/27/2020,MRNA,B,Medium,4.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.112805406,0.041796875,0.019140625,-0.099021484,0.044921875,1,-0.4114942528735631,-0.4114942528735631,-0.1636231884057971,0.0691823899371072,0.4816175091954825,False,-0.2826361970973811,0.6950979547558508,0.4520684232162086,,,28487977.05,59312055.0,4428262.0,5288562.0,7052010.0,8931422.0,12145740.0,40332555.0,28912678.0,35317971.0,0.155443189,0.185641893,0.247543376,0.313515487,0.426346173,2.082003047,1.457426503,1.097488177,1.385866376,1.685112347,2.0,0.615965238,2.082003047,1.194274864,1.28980322,0.957186544,0.065556712,-0.17882919,-0.112805406,-0.200910848,-0.109723938,0.170055015,1.104042412,0.924793669,1.381381018,1.554835604,0.50010163,1.160977969,0.093338728,0.205066273,False,False,False,False,True,True,2020-05-27 10:42:00-04:00,2.0,-107.0,0.002938296,,,0.00466702,False,0.024351817,86650.0,-0.153229272,GapFade_strongstock,6,B,CAUTION,False,"consecutive_down_days, bounce_pct",Medium,1.9140625000000002
1/8/2025,LAES,A,Small,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.303496503,0.098393574,0.059236948,-0.347389558,0.146586345,3,-0.5472727272727272,-0.5472727272727272,-0.1753171856978085,0.2966223327911207,-5.43946708856421,False,-0.3438424786680387,2.6937391822387777,0.7004337084147564,,,98123369.67,113172242.0,17321706.0,4344650.0,7850226.0,10997949.0,16140619.0,34646027.0,60086691.0,45246311.0,0.176529873,0.044277424,0.080003632,0.112082871,0.164493118,1.153366852,0.35582662,0.627790392,0.487464046,2.502664781,1.0,0.573057168,1.153366852,0.250821137,9.418410042,12.07086614,11.73006135,-0.089579525,-0.355756792,-0.270618041,0.119227385,1.485776089,3.690829768,1.529637514,1.824628474,0.546479967,0.923509774,0.811220179,0.301987246,0.196157118,False,False,False,False,True,True,2025-01-08 09:56:00-05:00,1.0,-34.0,0.026804124,,,0.00134194,False,0.004350942,106.2,-0.181649499,GapFade_strongstock,7,A,GO,True,prior_day_range_atr,Small,5.9236948
8/12/2020,NVAX,B,Medium,2.0,2DGapFade_strongstock,,,,,,,,,,,,,-0.009499599,0.002971768,-0.159665001,-0.240105363,-0.147913008,1,-0.2182682154171066,-0.2182682154171066,-0.1626239426362669,0.2328971962616818,0.3122781913701442,False,-0.172920052195363,0.453592350603498,0.5323164987592844,,,8595032.217,17752604.0,267705.0,526941.0,1612683.0,2472664.0,3577826.0,15225981.0,7607004.0,6540188.0,0.03114648,0.061307624,0.187629663,0.287685251,0.416266735,2.065449384,1.837584805,0.975994193,0.833614537,2.743222825,3.0,1.934420154,2.065449384,1.968364431,7.225555556,2.865796345,0.41928681,-0.003633917,-0.170578679,-0.051996553,0.003486863,0.45475278,3.217231437,2.771157062,2.206977833,2.299103255,0.824422816,0.875223253,0.10067561,-1.585935272,False,False,False,False,False,True,2020-08-12 10:09:00-04:00,2.0,39.0,0.017454645,,,0.005962318,False,0.002077625,57250.0,-0.025821421,GapFade_strongstock,5,C,NO-GO,False,"consecutive_down_days, gap_pct, bounce_pct",Medium,-15.9665001
8/25/2020,NVAX,B,Medium,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.094331712,0.090084251,0.04721785,-0.099157485,-0.009350986,3,-0.4297254487856388,-0.4297254487856388,-0.1890384876920984,0.1457413249211357,0.001761209818486,False,-0.3369017080908686,0.4068366340317915,0.0034484295757596,,,8700711.818,12954772.0,829563.0,1938457.0,2587990.0,3258403.0,4328638.0,8483737.0,5660883.0,3727386.0,0.095344268,0.222792921,0.297445778,0.37449844,0.497503893,1.488932431,0.978676291,0.666286037,0.440896939,3.489956769,3.0,0.961586886,1.488932431,2.336720659,4.140885293,1.375673595,-0.226289398,-0.394935858,-0.215157681,-0.138161988,-0.202719449,-0.007875316,1.856302442,-0.053013909,1.245651019,1.125638759,0.718890428,0.376309671,0.095577457,0.49402706,False,False,False,False,True,True,2020-08-25 09:33:00-04:00,1.0,-296.0,0.023209549,,,0.001717463,False,0.01263879,49500.0,-0.126823275,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,4.721785
2/17/2021,NVAX,B,Medium,6.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.051376094,0.103395418,0.099422761,-0.008842171,0.091437319,5,-0.2486628678244091,-0.2486628678244091,-0.1788828806301379,0.0729729729729726,3.3520307244019234,False,-0.3116646566971975,1.4537417845793446,0.6297797659014258,,,6327243.476,2698307.0,222008.0,301984.0,387917.0,443046.0,688726.0,4452071.0,2327083.0,1816461.0,0.035087633,0.047727577,0.061309005,0.070021962,0.108850877,0.426458538,0.684415513,0.360904214,0.281330152,1.526941674,0.0,1.103440437,0.426458538,1.360239271,1.533585807,1.884299769,0.946902344,-0.057511062,-0.051376094,-0.056438025,0.204408177,0.667822139,1.441092237,3.273035625,0.831470427,1.132045701,0.587754214,0.47180151,0.100981113,0.984567881,False,False,True,True,True,True,2021-02-17 09:30:00-05:00,1.0,-275.0,0.017156728,0 days 04:10:00,2021-02-17 09:55:00-05:00,0.005045848,False,0.005253043,23900.0,-0.003739094,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,9.942276099999999
2/20/2025,PLTR,B,Medium,2.0,2DGapFade_strongstock,,,,,,,,,,,,,-0.081652686,0.043630357,0.032649888,-0.069089496,0.046351181,1,-0.1794115301810063,-0.1794115301810063,-0.1007863906275076,0.2077151335311573,0.7970053103879887,False,-0.1648824110651638,0.7308835933919505,0.6919655364494582,,,98332087.86,239743298.0,22084553.0,21117034.0,27376468.0,33643072.0,63568187.0,147487261.0,84227164.0,65528863.0,0.224591519,0.214752218,0.278408286,0.342137269,0.646464327,2.438098318,1.582495742,0.950256539,0.751800422,3.709722966,4.0,1.302669691,2.438098318,0.956190238,1.416294905,0.599222999,0.40837553,0.015292028,-0.174209597,-0.065119558,0.076778087,0.273634578,1.261083573,2.606752961,1.836918973,2.142309662,0.955391188,0.562005794,0.058964734,0.55371891,False,False,True,False,True,True,2025-02-20 09:59:00-05:00,1.0,-331.0,9.72e-05,,,-0.001896851,True,0.015861177,87.3,-0.037778931,GapFade_strongstock,4,F,NO-GO,False,"selloff_total_pct, consecutive_down_days, pct_off_30d_high, pct_off_52wk_high",Medium,3.2649888000000002
11/14/2025,BE,B,Medium,4.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.074070497,0.237484355,0.166979558,-0.020971005,0.117542762,3,-0.3515487623427567,-0.3515487623427567,-0.2562666092077856,0.2014837953924247,0.1364279908676319,False,-0.3173674906008246,0.4989339072580565,0.205225008977382,,,14711427.52,23095866.0,1733085.0,1437856.0,2178549.0,2824218.0,5117750.0,28921745.0,10322274.0,11211905.0,0.117805359,0.097737354,0.148085493,0.191974436,0.347875826,1.569926913,2.034498361,0.768102032,0.81485979,2.134579182,0.0,0.640081589,1.569926913,0.829651171,2.944055944,1.061935484,-0.177560473,-0.250058662,-0.245455261,-0.082622008,-0.022853613,0.205770626,1.683150763,1.252370438,1.532709876,1.873194084,0.896022127,0.999793276,0.103741852,1.609567921,False,False,False,True,True,True,2025-11-14 09:30:00-05:00,1.0,-127.0,0.036428494,0 days 01:53:00,2025-11-14 09:44:00-05:00,0.009843999,False,0.001594706,55.75,-0.031010423,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,16.6979558
2/12/2020,WLL,A,Small,5.0,3DGapFade_weakstock,,,,,,,,,,,,,0.051212938,0.01025641,-0.261538462,-0.535897436,-0.248717949,0,-0.5517241379310344,-0.8739495798319328,0.0,0.0909090909090904,0.1192797041568795,False,-0.4160577774208721,0.6286174140602487,0.1301094318086391,,,11959192.55,50207940.0,112119.0,686891.0,1116376.0,1412390.0,2282933.0,9479832.0,15127592.0,13748918.0,0.009375131,0.057436236,0.093348777,0.118100783,0.190893573,4.198271732,0.955692961,1.490763543,1.416472098,3.685488487166772,1.0,,4.198271732,6.126446008,-0.420505201,-0.383886256,-0.376,-0.189189189,0.0626703,-0.04136253,-0.154052603,-0.312846629,-0.635918405,-3.423749148,4.065439673,0.837291117,1.205623902,0.797794118,0.077481784,-3.375483229,True,True,False,False,False,True,2020-02-12 11:52:00-05:00,3.0,141.0,0.013013325,,,0.001751625,False,0.007210239,28625.0,-0.003138431,GapFade_weakstock,2,F,NO-GO,False,"selloff_total_pct, consecutive_down_days, gap_pct, prior_day_range_atr, pct_change_3, bounce_pct",Small,-26.153846200000004
10/2/2019,NIO,A,Small,8.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.098484848,0.386554622,0.336134454,0.0,0.336134454,8,-0.6426426426426427,-0.8881578947368421,-0.5741935483870968,0.3448275862068968,-0.0686505678095298,True,-0.667397524030856,0.9474204712315925,-0.0381352232239105,,,35419730.18,97651793.0,1502278.0,2535519.0,4868097.0,8373683.0,24594111.0,88698281.0,60000453.0,60254292.0,0.042413592,0.071584933,0.137440262,0.236412953,0.694361896,2.756988619,2.72119121,2.033162215,2.237498223,1.664905829,2.0,0.653460978,2.756988619,1.68778282,-0.608552632,-0.634969325,-0.542307692,-0.625786164,-0.237179487,-0.223894638,-0.373814042,-0.43246311,-0.652256382,-5.000625,1.829545455,1.473684211,1.006535948,1.309677419,0.069518243,4.835197773,True,True,False,True,True,True,2019-10-02 09:30:00-04:00,1.0,-321.0,0.025862069,0 days 05:05:00,2019-10-02 09:46:00-04:00,-0.011801029,True,-0.014716753,69050.0,-0.154137091,GapFade_weakstock,8,A+,GO,True,PERFECT,Small,33.6134454
4/7/2025,QQQ,A,ETF,3.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.093196645,0.084373318,0.03677874,-0.015342828,0.072187148,2,-0.2275865718838184,-0.2443556886891883,-0.1123175469914942,0.0,-0.0473212345326597,True,-0.1615457811773183,0.1275444622443101,-0.3473569377100394,,,54702118.29,160046811.0,10921920.0,6010637.0,9614974.0,13110730.0,21779384.0,116954541.0,70429088.0,49888489.0,0.199661738,0.109879419,0.175769683,0.239674996,0.398145167,2.925788178,2.368505134,1.522370508,1.093633788,3.230473066,4.0,1.114458277,2.925788178,0.550327873,-0.21769593,-0.206762685,-0.13553191,-0.167121836,-0.093196645,-0.045613038,-0.060015888,-0.112232812,-0.102445367,-3.873825043,2.817772364,2.277264145,2.393690974,1.386490322,0.021279228,1.728386949,True,True,False,False,True,True,2025-04-07 09:44:00-04:00,1.0,-33.0,0.031969697,0 days 00:07:00,2025-04-07 10:10:00-04:00,0.03105133,False,-0.034121585,154.4,-0.024778419,GapFade_weakstock,5,C,NO-GO,False,"pct_off_30d_high, pct_change_3, pct_off_52wk_high",ETF,3.6778739999999996
4/7/2025,NVDA,A,ETF,3.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.14086444,0.163388978,0.116396067,-0.009604391,0.186885433,2,-0.3689299372249081,-0.5536616483796887,-0.1458974823401557,0.2743142144638409,-0.0479075886871263,True,-0.2567606879600249,0.2463861159394232,-0.1704873108480334,,,302079579.8,574056798.0,52675947.0,32344233.0,46927129.0,59914604.0,105486762.0,532052710.0,338692412.0,220483243.0,0.174377715,0.107071895,0.155346909,0.198340464,0.349201896,1.900349565,1.856174951,1.222392159,0.798387553,2.770663832,3.0,1.239323625,1.900349565,0.61402281,-0.36993012,-0.375909804,-0.182464012,-0.279631002,-0.14086444,-0.056341294,-0.09560379,-0.154939637,-0.198047413,-3.098205336,2.512695745,1.829290493,1.781049735,1.08756337,0.041608117,2.797436547,False,False,False,False,True,True,2025-04-07 09:44:00-04:00,1.0,-33.0,0.045421946,0 days 00:17:00,2025-04-07 10:00:00-04:00,0.03105133,False,-0.034121585,154.4,-0.033250135,GapFade_weakstock,8,A+,GO,True,PERFECT,ETF,11.6396067
4/7/2025,AAPL,A,ETF,3.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.127909838,0.095654628,0.024040632,-0.014559819,0.053611738,2,-0.2912,-0.3187235678585161,-0.1586046719371119,0.0829346092503981,-0.0530407627605388,True,-0.1956431088229711,0.1628516334071233,-0.2991795311771857,,,63663422.38,143890480.0,12682106.0,14153777.0,18577284.0,23165845.0,33345063.0,125897269.0,103419006.0,35905904.0,0.199205533,0.222321962,0.291804671,0.363879982,0.523771135,2.260175068,2.140153529,1.885695754,0.691418912,4.467406976,3.0,1.478512128,2.260175068,1.116043108,-0.281864235,-0.268403452,-0.22103042,-0.19720926,-0.127909838,-0.088185153,-0.09387696,-0.149188848,-0.15159749,-4.051485977,2.324213404,2.180411085,3.476589836,0.800825242,0.026987817,0.890795731,False,False,False,False,True,True,2025-04-07 09:43:00-04:00,1.0,-35.0,0.015880296,0 days 00:06:00,2025-04-07 10:12:00-04:00,0.03105133,False,-0.034121585,154.4,-0.057203524,GapFade_weakstock,8,A+,GO,True,PERFECT,ETF,2.4040632
2/5/2018,ACB.T,A,Small,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.178082192,0.219047619,0.101190476,-0.153571429,0.098809524,2,-0.4473684210526316,-0.4473684210526316,-0.2735042735042735,0.0234375000000001,-0.0941188794171098,True,-0.4566214634099813,0.5002589869920347,-0.1410808673412581,,,,,,,,,,,,,,,,,,,1.637226686,1.269726587,0.816625542,2.504897734,5.0,0.84378654,,,2.442622951,1.916666667,0.181434599,-0.3,-0.269565217,-0.210181257,-0.196610701,0.040460078,1.269654454,0.276253717,2.108758422,1.283394447,1.415262636,0.869104909,0.109882855,0.920894128,False,False,False,False,True,True,,,,,,,-0.034814408,True,-0.017447135,135000.0,-0.159465642,GapFade_strongstock,8,A+,GO,True,PERFECT,Small,10.1190476
2/5/2018,WEED.T,A,Small,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.131693198,0.152083333,0.00875,-0.13125,0.04,2,-0.4545454545454545,-0.4545454545454545,-0.2227595099935525,0.1924882629107981,-0.0727863224978317,True,-0.4529823929007919,0.5157889055457983,-0.1047233337265055,,,254617.5483870968,417075.0,467.0,35674.0,52914.0,64641.0,95985.0,,,,0.001834123,0.140108175,0.207817569,0.253874882,0.376977159,1.638044992,1.554957735,1.186928157,0.666402674,2.747326837,3.0,1.229078818,1.638044992,76.38972163,1.733485194,1.268431002,0.091405184,-0.361702128,-0.2,-0.175562049,-0.221861061,0.011279515,0.905900883,0.092335329,2.035492837,1.390410959,1.428143713,0.683065664,0.112280841,0.077929591,False,False,False,False,True,True,2018-02-05 09:33:00-05:00,1.0,-96.0,0.014084507,0 days 01:10:00,2018-02-05 09:59:00-05:00,-0.034814408,True,-0.017447135,135000.0,-0.142743751,GapFade_strongstock,7,A,GO,True,bounce_pct,Small,0.8750000000000001
2/5/2018,ABCN.T,A,Small,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.200757576,0.398104265,0.161137441,-0.052132701,0.184834123,2,-0.4815724815724816,-0.4815724815724816,-0.2142857142857143,0.6349206349206349,0.3945510405653165,False,-0.3811809169746303,0.7705805787526938,0.3147423678452252,,,6339475.70967742,9693382.0,0.0,1361584.0,1608427.0,1884979.0,2622757.0,,,,0.0,0.214778645,0.253716092,0.297339888,0.413718282,1.529051052,1.567964737,0.897125482,0.681047921,2.15436735,0.0,1.210310323,1.529051051525086,,1.425287356,1.344444444,0.406666667,-0.082608696,-0.308196721,-0.0815691158156912,0.0449876018420121,0.4379021251705985,,2.0997662771285475,1.976225854,1.47,1.505119454,0.855148342,0.128285442,1.256085167,False,False,False,False,True,True,2018-02-05 09:32:00-05:00,1.0,-51.0,,,,-0.034814408,True,-0.017447135,135000.0,0.0082464869570992,GapFade_strongstock,8,A+,GO,True,PERFECT,Small,16.113744099999998
